Time_Spent_on_Site,Total_Amount_Spent,Page_Views,AOV,Group
88.20899423701952,34.52,17.0,8.815682684520942,A
121.36140550087332,0.0,27.0,0.0,A
164.33986342406018,57.5,22.0,16.42988671162856,A
127.48938248204954,0.0,17.0,0.0,A
91.07934282994992,15.16,19.0,9.869615731902057,A
181.6429373205411,61.21,22.0,21.132461862243787,A
117.97301270755776,98.89,24.0,20.67615895169032,A
58.296666859299634,113.09,14.0,22.235512846184623,A
76.26851223403337,179.87,16.0,26.798627755402023,A
116.51621090495928,158.65,20.0,31.1723794775807,A
62.414794357064366,16.68,21.0,6.705288988839104,A
100.467895321372,0.0,22.0,0.0,A
119.55509100014152,266.83,25.0,10.93894848256476,A
107.16262516392383,191.47,24.0,30.291984576090304,A
109.05153373757445,173.08,23.0,29.153024876188457,A
172.68671130970282,349.49,32.0,22.98851666300282,A
106.83092585939428,450.12,19.0,46.9650209144904,A
63.82458865868372,41.86,23.0,10.204739357674356,A
69.38801529385096,55.94,20.0,10.009819427984684,A
136.74681033451242,50.07,22.0,13.408152842678687,A
75.63096330242836,1169.1,25.0,157.78321561839644,A
110.34145313072632,92.58,23.0,17.360279658337383,A
124.17514571718792,51.46,27.0,16.17159488446365,A
112.10684724774256,0.0,32.0,0.0,A
119.57976696553682,84.37,18.0,14.616912057810042,A
81.82846502686277,35.89,16.0,9.239150461192864,A
175.03642461620967,129.39,39.0,39.07944527155955,A
119.07329162144586,114.86,23.0,23.99342833531797,A
84.69877010342,99.18,24.0,13.849448395163964,A
173.85336028122742,376.7,18.0,254.102894934965,A
127.23833632052366,10.44,30.0,9.57322762452092,A
60.01988190200068,128.93,20.0,19.00235038072637,A
91.60873029152842,93.61,19.0,15.152560089363607,A
92.89057120244355,79.72,21.0,15.264088473259584,A
124.3472509292136,39.71,20.0,16.28731890206244,A
126.65595217343744,30.56,27.0,11.35879196916515,A
102.85387265964144,18.0,27.0,16.328494477245755,A
115.85217468715722,315.89,28.0,52.63732807973478,A
132.35716838588743,78.56,24.0,26.262207842399352,A
118.38756661810322,45.15,17.0,14.34041601502497,A
134.7917724198955,93.29,24.0,10.364550109116388,A
115.681148781346,0.0,22.0,0.0,A
86.17401030640791,75.2,27.0,12.470425328553606,A
56.48509030694413,70.0,20.0,10.72734496802545,A
90.31673830510996,132.31,22.0,21.9544934519925,A
132.14516975889737,14.49,15.0,11.149092400024472,A
52.34914114072022,129.98,15.0,16.720542365414943,A
153.73877106069813,138.94,33.0,30.71516405555332,A
122.41454964107204,24.23,28.0,19.49613328528707,A
154.7612421440811,60.91,30.0,25.315968935501964,A
113.4675160136314,119.78,20.0,22.02090029741463,A
56.75636585201808,76.36,18.0,13.563928614662498,A
54.93380473469298,109.47,22.0,12.830890980963046,A
121.11319107558744,71.88,29.0,17.316560804754097,A
112.43382807248727,58.91,30.0,15.723232010036442,A
162.0891329861736,287.46,21.0,50.363354874880415,A
90.28557583796773,203.18,19.0,8.126040474494959,A
109.6022500649154,1613.37,34.0,25.19895149449693,A
130.1499424129695,68.27,26.0,13.326069727822135,A
191.52790700122415,0.0,29.0,0.0,A
101.17359123889136,69.78,23.0,22.17033036092913,A
142.43379353408312,107.49,26.0,21.36458818552446,A
186.2440877257909,0.0,28.0,0.0,A
173.01744283605055,193.52,30.0,32.620324487329405,A
70.95567327384283,270.88,22.0,38.41875452751893,A
81.52406682426816,20.42,21.0,8.162523257016762,A
119.33702204613392,88.17,16.0,14.572885886248097,A
182.67527015017225,0.0,20.0,0.0,A
141.36796969511607,0.0,34.0,0.0,A
153.13568541275154,26.31,34.0,12.300765454788944,A
182.9206734835635,0.0,26.0,0.0,A
56.8828001630926,116.27,18.0,17.0718220589204,A
92.33482871685077,309.79,16.0,36.50935104305805,A
115.35355697480551,162.18,19.0,20.340803689914004,A
101.83603091687056,74.89,25.0,18.818811674919274,A
120.05006816088608,23.96,23.0,10.185659803175108,A
46.41152182634623,266.29,19.0,27.025739609069632,A
181.71996088607565,155.81,23.0,33.097823918181085,A
77.55560760306786,12.67,22.0,6.315138208824488,A
63.03895088053366,152.7,29.0,19.774623557135552,A
187.062701493903,0.0,27.0,0.0,A
74.94183891569008,68.76,17.0,15.564665330212613,A
133.56854013217014,115.85,24.0,24.784782461559,A
81.64990536080485,93.42,26.0,15.327742153815574,A
66.56462916408726,602.38,18.0,63.079268097178215,A
108.89759691564804,32.8,18.0,12.258964990553393,A
80.9658590874621,20.55,24.0,9.871602764397306,A
49.93331379748296,144.08,21.0,25.209066341844263,A
42.84555866325811,96.35,23.0,13.235005236730167,A
189.0807862330828,76.9,22.0,21.363971940555807,A
121.64193337856896,273.56,21.0,40.67518667479529,A
66.31689794226764,35.51,26.0,8.683072387261088,A
84.83291587719172,22.85,22.0,10.034902380295264,A
64.47128884828528,132.7,14.0,15.5312363802675,A
36.50063156406027,109.25,23.0,17.420322642818657,A
100.23710413005956,152.25,25.0,33.29535764506869,A
93.72664476481188,16.75,24.0,7.377408895332321,A
119.18135622879808,76.3,23.0,15.452787891272727,A
113.41797532984202,152.28,29.0,19.203239259792724,A
21.03823187212696,61.83,15.0,11.538025021202593,A
114.49161574074036,327.19,14.0,36.1975373906257,A
120.72676111355148,504.73,29.0,85.41513533405971,A
103.78381164187464,250.78,18.0,36.09545055940327,A
122.76765595003066,173.28,16.0,22.892488056653946,A
160.1777022771924,13.1,30.0,11.909988957743252,A
77.05748628770164,209.13,23.0,30.90563147167802,A
60.723753986284976,92.32,23.0,12.974783519621962,A
116.08458511758644,22.82,20.0,12.307476499311154,A
190.21964650033868,0.0,26.0,0.0,A
123.60607833052778,38.63,21.0,12.153281144471626,A
161.1223158974213,143.23,23.0,28.3776278297465,A
110.12650094273728,68.72,23.0,15.66761328460696,A
113.2175993137486,17.46,25.0,10.585901502717576,A
53.50839480150639,304.27,19.0,40.47015473642834,A
130.79655399152057,139.72,21.0,19.35247151251428,A
80.2319531588576,94.7,18.0,18.796840395090943,A
133.87241004982403,85.97,22.0,14.922247810711266,A
128.12112672141254,91.96,33.0,24.213187106641705,A
129.84009198517765,19.64,32.0,18.36606392862817,A
180.5742183778287,117.86,31.0,28.93730801895884,A
62.72875350146254,82.36,18.0,11.532911005843497,A
40.9086657346455,28.37,15.0,8.682226755168136,A
103.00301976741392,0.0,19.0,0.0,A
108.4508557232002,54.86,23.0,12.518641318815998,A
106.19685177301076,11.72,17.0,10.394043177785862,A
107.18064830347544,235.76,26.0,14.303611724207869,A
67.20922211956984,119.49,16.0,15.529880401975632,A
159.18976502636627,28.95,23.0,13.752641668457914,A
164.71037689249926,0.0,25.0,0.0,A
132.06583518548516,293.96,30.0,46.30701656211932,A
121.08547125056236,145.23,22.0,28.10929599082193,A
69.12451870047562,28.51,14.0,10.728030726854538,A
76.90398705406004,41.69,18.0,8.192882515860786,A
136.9566391004377,38.2,24.0,11.298748723132894,A
79.53516341045554,97.2,21.0,16.154896032460712,A
104.16333080714756,1630.38,22.0,109.47877870315088,A
172.28394665424753,57.47,21.0,20.385107747517942,A
97.39180213645416,11.63,21.0,10.048221024262777,A
133.57774087126649,51.5,29.0,16.266780897586006,A
123.65153704974128,13.14,21.0,10.908984933250352,A
18.942570192852337,22.42,19.0,5.319858050426271,A
106.30704204010624,0.0,21.0,0.0,A
147.8067701491231,277.69,23.0,35.49056270758055,A
161.9479931673122,64.9,19.0,20.11397396276382,A
104.85270745422108,15.29,25.0,9.695945697514754,A
79.0975481474792,80.77,20.0,18.06824588846857,A
64.71259042756135,17.62,20.0,8.021115223920145,A
187.4390863980585,460.2,40.0,72.73185001596491,A
135.47803541568285,179.16,22.0,33.03043936850316,A
131.99573278413882,197.64,22.0,24.138448327294714,A
98.29437883145266,121.96,24.0,21.583610092637624,A
68.71290192882164,71.32,19.0,14.116314992481795,A
192.9532586577808,57.8,24.0,16.246035955259714,A
70.77156837796188,60.07,21.0,10.189894959095833,A
107.04942861060468,37.34,25.0,12.720577706662423,A
76.12882188748684,6.95,22.0,6.018280185303687,A
80.7416975691928,26.51,23.0,8.497447664594462,A
48.34071655796751,8.2,17.0,6.410484078114814,A
105.48757252424508,76.64,30.0,20.11793371950975,A
141.7477027710217,416.81,33.0,55.65729088967912,A
149.11738615033204,68.58,29.0,15.418807550642144,A
165.169039112252,108.3,20.0,12.267475260123344,A
79.87353135908971,183.2,23.0,17.835326488294573,A
120.49351692431269,51.73,21.0,16.502448838371006,A
103.99897336334432,12.45,14.0,9.276748766174595,A
79.74743050408524,21.02,25.0,9.77447011690716,A
65.35809772664393,318.91,23.0,40.314964609898766,A
95.5471538817756,0.0,23.0,0.0,A
163.04971608477186,21.94,27.0,21.449276950204904,A
171.41396456808647,77.52,27.0,16.35160856201201,A
59.595468039170285,63.43,19.0,7.49074120373454,A
95.15537334517886,61.96,22.0,10.880575323009746,A
80.5705395472979,10.16,19.0,6.885155265100899,A
137.78810704416435,115.35,20.0,24.27182332613421,A
114.70779409609926,66.19,23.0,17.285958792225603,A
173.85336028122742,693.75,18.0,407.246411418848,A
167.7308584213678,25.18,27.0,13.677972051852567,A
58.82368530722477,133.86,19.0,18.3550335144868,A
102.27688719865124,0.0,17.0,0.0,A
112.3724210515923,25.38,15.0,12.78933940427903,A
73.76162360970064,690.59,18.0,57.65777137553702,A
99.3560821849697,28.91,15.0,11.218113627817395,A
152.3298905310128,664.42,26.0,51.16263901597997,A
65.36767694962765,26.32,25.0,10.381569212750524,A
78.76070477413586,12.97,24.0,8.493855898111935,A
74.43805395537355,74.21,19.0,10.67595131007132,A
165.28856658151636,301.22,48.0,36.48303548599018,A
157.26710318641375,1731.5,22.0,186.61589763118832,A
106.30692699168488,84.83,20.0,16.797924850187684,A
70.4457849790264,216.65,22.0,24.063204708755407,A
122.62497391013912,71.84,24.0,19.256431469536885,A
703.7810971797741,541.82,18.0,144.69836033784196,A
115.88188056540528,101.93,28.0,27.725902418853813,A
138.5923835960232,916.66,23.0,132.12110245197275,A
181.07878774280547,276.51,29.0,36.91712266124991,A
184.46826536237015,116.59,28.0,23.647169836590543,A
149.25655920028538,70.08,32.0,26.60217933701836,A
139.69019919362668,126.26,23.0,26.986654584559425,A
62.83608467776384,60.37,19.0,13.524667494729757,A
187.80645163018116,26.73,26.0,16.312198429928266,A
93.43810548863448,367.34,20.0,30.928480503360383,A
73.79108080563309,193.54,20.0,26.57509076424097,A
59.89786839923244,22.58,17.0,7.187528526788441,A
74.47724527411249,46.55,29.0,9.536099729852982,A
161.85527144957842,76.67,29.0,16.853597982515467,A
49.21462610810858,61.52,23.0,12.53009512980861,A
129.19242281458244,0.0,20.0,0.0,A
133.67061191226142,75.65,28.0,15.22224544605653,A
174.31167338343383,30.57,27.0,14.664279471489548,A
74.40020182299862,1238.91,21.0,106.5307677018568,A
97.37693712890436,144.72,23.0,23.81261778016193,A
89.43967807894691,152.75,18.0,21.864319994172305,A
121.36358023018614,1751.59,29.0,19.422059846027047,A
71.86253837450278,72.39,25.0,12.702583039399396,A
138.96312370548927,32.31,31.0,13.3524623531104,A
102.70979976057136,155.32,21.0,28.52743053633039,A
86.3726400085681,57.77,21.0,14.454664612520633,A
117.15305115720932,211.83,18.0,28.69879815453416,A
128.66150320171343,424.54,28.0,10.221061501413342,A
145.5966666040761,154.15,29.0,30.386128805131825,A
70.03811305266666,0.0,25.0,0.0,A
162.97938738308585,83.44,25.0,14.474249144774094,A
125.20722943358028,355.67,33.0,18.79282273020079,A
171.53225086113486,37.93,21.0,13.14912852642614,A
107.97219577687152,32.98,30.0,16.868218916303338,A
96.2892614512114,51.0,24.0,14.247341278567204,A
89.96763531674227,85.65,17.0,15.140602462029154,A
97.94588853377532,15.0,19.0,10.347845212309462,A
177.17023136705507,40.96,27.0,13.86564539703327,A
143.19945956042483,44.36,19.0,15.279607757999845,A
103.12072431333084,448.3,30.0,14.286317975300111,A
142.6148824207088,223.76,32.0,36.84855797726211,A
161.03487866502982,24.36,23.0,11.872064992448951,A
69.72062534304067,33.19,18.0,9.704823204139302,A
70.13226002506363,29.17,22.0,9.325810184966125,A
115.74891708701122,120.25,19.0,21.624091418856743,A
72.96283469330116,352.9,18.0,52.73863961467099,A
166.6032021152748,150.47,29.0,24.29152875103302,A
63.36534058352738,265.16,21.0,41.8559318131519,A
92.35840971300333,14.49,17.0,10.165519741445507,A
82.61819398495332,174.82,31.0,20.24887314690394,A
113.61343991011444,80.99,26.0,15.66404672705954,A
159.43006949653224,22.71,26.0,10.958452808361386,A
128.34675713876993,42.95,24.0,14.579317021156086,A
82.48503598794564,711.14,15.0,71.99976379573735,A
198.09789863767512,98.19,23.0,22.73555465228423,A
108.38833054942756,232.12,23.0,35.6196588998708,A
83.3223539732248,172.91,24.0,28.91714521467596,A
103.77336087206658,15.03,27.0,9.629379081792834,A
66.4721471383382,88.57,18.0,17.066271357973804,A
173.3450450041367,119.14,22.0,26.96801389653005,A
47.86481016607857,34.14,17.0,8.044023443091444,A
59.08165972640749,29.54,21.0,6.458183037690558,A
94.6372417251126,67.64,20.0,15.192602789130053,A
158.77215145002765,81.46,20.0,22.158809755449337,A
89.33842225815783,89.63,22.0,13.707529529845342,A
68.94431501143247,53.74,19.0,9.83739246007463,A
97.42669142512028,54.69,26.0,9.758136414624689,A
98.01690008984768,37.94,24.0,11.0513975506106,A
63.63650984039899,84.32,27.0,12.686533910986936,A
171.49019415228136,240.94,19.0,37.87903826736416,A
152.27719880515508,115.33,23.0,17.41452843270274,A
42.64526450295068,6.81,19.0,4.784290173310247,A
75.85862499684329,25.35,18.0,7.550061215893935,A
186.9432794294454,240.26,26.0,42.78330153040034,A
102.4530466759578,103.06,31.0,18.209038725179337,A
73.57024342769584,256.72,18.0,38.1206501339276,A
87.04625224400868,308.71,21.0,8.603418898150334,A
108.60963580962652,1522.63,18.0,166.91692250430904,A
129.7964383735937,24.74,16.0,11.489165489229364,A
42.31366611700327,136.78,17.0,16.335858863107564,A
125.70342877370156,39.96,22.0,20.01604265400752,A
62.06345786965236,42.03,22.0,11.419193660574368,A
198.57364404437988,0.0,34.0,0.0,A
111.0060812179534,18.48,26.0,15.257637284318305,A
62.9216940926885,0.0,23.0,0.0,A
29.47278057539495,147.48,15.0,17.10551009544033,A
170.25174512180033,217.45,28.0,35.03766553922347,A
123.5060071213944,119.44,18.0,17.420140637851823,A
85.51252533683488,56.37,17.0,13.90968741141482,A
92.98429902023447,108.12,32.0,14.115621521190366,A
173.20689772546277,0.0,25.0,0.0,A
93.31910166789643,45.55,19.0,10.59384606574818,A
107.20084165564322,61.71,23.0,15.996375141406048,A
96.81110579150469,56.82,25.0,14.18172616666234,A
108.28605263985304,0.0,27.0,0.0,A
138.66318320450426,161.97,26.0,23.55486295757025,A
142.7021139757044,320.56,23.0,32.77591462404382,A
113.22674928553036,23.45,25.0,19.14957008938207,A
148.2491558156825,87.47,32.0,26.06632267379341,A
161.29741871986488,240.01,31.0,42.02562968997542,A
140.5839257654878,49.12,44.0,38.0649319668549,A
128.31911936939855,35.46,27.0,19.131689796793843,A
100.59889779878276,584.74,22.0,63.90524936534314,A
57.656613113402365,490.2,18.0,60.5725194811974,A
103.60335435242024,49.53,25.0,12.17488424565376,A
143.5487206839461,79.47,25.0,19.42809643871737,A
74.33251445836594,95.06,21.0,17.25656769915266,A
117.51206214304528,38.5,27.0,13.767013439553535,A
72.90817791599748,92.4,21.0,11.749904560198484,A
91.55101427985429,25.39,21.0,9.323313883513972,A
93.3044964333082,1505.33,18.0,188.11886542756287,A
139.64497331289823,190.61,27.0,32.646936898244824,A
134.84962815729742,981.33,30.0,19.895210028436207,A
139.627166079481,68.08,26.0,16.461335206543147,A
136.21054351612227,48.43,30.0,16.208533926126204,A
136.7464580389612,36.66,23.0,13.08960437613676,A
80.79580441088052,141.87,21.0,18.64808593104476,A
108.59833314911172,68.12,29.0,19.471991860043094,A
146.79371128954975,14.05,24.0,12.400899085864356,A
149.13917571885773,100.92,30.0,15.976197354899664,A
129.18494153394056,12.93,24.0,12.207996087527135,A
174.66303200142875,731.67,36.0,120.17228036598198,A
57.94848486531254,42.21,19.0,11.009870794311254,A
91.06154700613,169.23,19.0,17.479818375904205,A
128.94999336673712,357.23,19.0,46.71664494436412,A
192.5983695742812,25.38,30.0,14.7101538645334,A
135.28126684637914,0.0,34.0,0.0,A
69.62927686557121,54.73,21.0,10.624746658084735,A
55.27624134206163,117.39,20.0,16.190207858669066,A
94.79277457445676,38.05,31.0,12.63203306016464,A
96.54474227188344,188.11,18.0,21.926644303054537,A
176.58475966031986,160.31,30.0,32.94056935474965,A
97.319868550978,257.15,14.0,29.75087384860041,A
47.80452329216893,43.0,25.0,8.447926130671537,A
189.6444655478037,52.2,35.0,19.98298760197654,A
105.48000151194434,37.13,32.0,16.77018767336887,A
122.31816741059488,450.17,27.0,65.02306300695405,A
78.21099712185354,200.01,17.0,22.27837137552446,A
131.43168461197072,158.8,28.0,26.71182170724469,A
148.21308359547965,62.84,29.0,25.81853845729426,A
120.50155130721038,55.04,20.0,16.121729283342724,A
194.76820287305168,194.85,24.0,30.834136930853028,A
81.600982624908,436.35,20.0,56.24213753462867,A
95.25719918209316,216.22,24.0,29.20953877794237,A
100.9715297998041,93.48,20.0,9.714179760412492,A
70.3959261018562,139.27,19.0,21.10342023944781,A
154.7786474413197,119.15,20.0,17.61847911867765,A
93.52559493878216,654.17,20.0,87.35421556452884,A
185.547547219379,175.19,23.0,31.27265311845835,A
187.00922584984107,51.02,25.0,15.354507820153705,A
121.8873905588628,12.95,18.0,10.28835706113652,A
107.0863821502659,278.06,33.0,59.76354162612395,A
65.67308534297653,186.11,17.0,19.27668376048829,A
107.62318120686749,48.33,24.0,11.316616900261904,A
190.63339593955683,201.45,29.0,29.970355261315923,A
189.6028214079068,215.68,21.0,29.64313524207124,A
140.28317786727172,93.68,20.0,20.24724214777444,A
56.31040438063216,108.04,25.0,12.974117230124026,A
40.101210062315154,217.43,17.0,22.51824071824272,A
85.84049161593832,106.51,28.0,17.950832292317116,A
101.92538345054383,22.55,29.0,9.378785994826789,A
146.53859711766722,873.65,31.0,81.33816584330363,A
93.89011472553592,23.73,22.0,8.881194462794351,A
161.69351035178497,0.0,27.0,0.0,A
182.30279427752447,25.76,38.0,24.8313390955134,A
99.00749025889785,40.52,19.0,12.822177348592882,A
113.82131651581444,239.29,13.0,24.665213423297462,A
124.22129685346832,116.35,19.0,19.465322444681327,A
92.4912288841732,310.47,15.0,42.16346843895391,A
122.4535602521401,119.89,40.0,28.785833862823573,A
105.74010456000885,59.38,17.0,13.065188671765831,A
175.88860909776943,79.68,24.0,23.0537101082339,A
181.43809749154863,178.72,24.0,28.95212972515369,A
62.611274096982186,33.31,12.0,9.046089145152372,A
81.11094324031028,117.23,28.0,17.078265675354334,A
97.5201461432456,106.31,22.0,21.68821389066953,A
74.09838793906171,51.73,17.0,12.550429653416568,A
144.12022276115874,24.52,15.0,14.78804502435715,A
35.39109518298623,49.6,16.0,8.69915443083834,A
32.445315750490074,171.99,25.0,25.843093341517296,A
158.27209910689638,908.81,27.0,10.697465369862543,A
95.80171856075616,8.6,20.0,7.742982690617521,A
159.63913834834088,361.32,29.0,11.210267443984286,A
178.27741045265287,301.53,23.0,30.966604784310416,A
75.93304088637228,84.06,20.0,17.573474943279507,A
199.5984267446545,30.51,29.0,16.038905650792895,A
105.59614003092214,46.28,25.0,13.120450863023478,A
113.77202000215628,92.79,23.0,16.65396476636946,A
109.18017838265732,48.65,23.0,12.059784472523932,A
149.37048428123015,66.97,24.0,17.829781837900477,A
105.07019395315872,528.87,29.0,72.50752185702677,A
92.44488831187948,25.29,21.0,9.046676922029755,A
83.37860832439145,33.1,23.0,11.52926730254336,A
57.72226666884632,0.0,21.0,0.0,A
81.17312337756299,35.44,24.0,10.983653702780432,A
115.87013698061476,76.99,19.0,16.073490003174342,A
78.75711703206245,0.0,21.0,0.0,A
129.58546165202625,122.48,35.0,30.127647779289664,A
79.04490439230533,157.46,19.0,19.30328563239216,A
114.5132781220032,17.85,19.0,13.04160075933517,A
114.78281830419104,102.19,21.0,22.808031289417578,A
157.49410334313993,99.77,27.0,26.09141516484742,A
174.5359517776704,24.58,24.0,12.709567828744731,A
135.1836504051571,87.91,33.0,23.426450080575464,A
191.8080069561626,28.02,23.0,14.94226237836695,A
119.28521616261156,359.19,26.0,31.12408584571517,A
136.64212184247134,771.77,26.0,10.487169707708912,A
45.80592396739225,1741.6,12.0,124.06682594784198,A
57.27335938776435,170.42,20.0,20.612769175689955,A
111.47725230857594,176.19,31.0,29.37908941023706,A
153.51569509396336,82.27,32.0,17.147777010419706,A
176.0116325858978,50.07,27.0,18.81097810024091,A
111.694305824133,148.81,25.0,25.898597583746973,A
165.04440472243377,1077.59,22.0,113.73368151284902,A
166.5706577138899,551.31,28.0,85.0824088038882,A
97.01401417490254,144.24,25.0,20.30667657338257,A
162.507724558004,262.62,32.0,11.992338994959482,A
176.07749639935608,222.39,30.0,34.62753607685046,A
83.43329595617482,615.91,27.0,50.67753619413596,A
192.21616263122067,158.63,26.0,13.514280690081725,A
121.77521155001274,76.76,26.0,20.116299028808108,A
95.22723121274645,2012.15,19.0,240.0840628125532,A
153.92535988495382,32.0,35.0,24.625603028313623,A
193.535222219388,301.2,28.0,31.4382358693994,A
68.27109312943189,108.26,17.0,19.671817735479365,A
189.06932754962693,192.34,25.0,35.1668076103452,A
104.90534826122388,23.93,29.0,16.058352848152662,A
134.3857227990398,104.72,21.0,20.19033889008388,A
99.93458242489037,12.2,23.0,9.819397900920452,A
137.14179912904382,555.77,23.0,82.56792542823601,A
29.77508096841543,82.4,12.0,12.015752347219738,A
101.38679014984864,61.72,19.0,12.94129066558663,A
75.2534167101187,79.48,23.0,15.944627731788096,A
52.65092893397968,87.98,16.0,14.655676493915468,A
66.88079693428087,31.79,20.0,10.482760140065317,A
79.06798073658524,26.72,16.0,9.95097995061368,A
127.9406328867238,34.35,17.0,13.4480160434938,A
68.45318373369508,20.25,22.0,8.444762708457393,A
90.05522215551228,28.98,23.0,11.831643430085457,A
57.973085947532205,32.28,13.0,9.338710903042692,A
62.53969624349644,88.14,25.0,14.460357843341278,A
114.3804917740378,76.44,25.0,15.347613744363976,A
104.42148394873549,73.75,26.0,15.757604999468642,A
70.95155097799632,11.43,21.0,7.773541104837856,A
85.87864948408183,9.17,19.0,7.951466747908536,A
98.11606486583784,128.57,27.0,21.181094188349824,A
60.11942368975014,37.02,17.0,9.111968132429515,A
119.5895763927088,63.49,21.0,15.115459848554426,A
140.17741350148646,129.26,21.0,23.637766961530208,A
68.47518832877448,355.1,25.0,48.0022836327,A
106.61619803107914,32.01,28.0,10.246153481611634,A
161.12272248804194,182.33,27.0,31.88666738969762,A
57.54819343775483,159.97,26.0,15.38858281337878,A
70.0105358576115,140.77,20.0,23.4616002811434,A
113.0440256647649,11.21,21.0,9.517271523345926,A
114.15214577454836,286.2,20.0,36.9911728841028,A
142.15441060066422,145.25,36.0,35.694630896367606,A
147.7994028146933,83.77,22.0,16.592727141556914,A
81.6064351047702,72.93,24.0,13.177670777145892,A
109.68583186698356,20.64,22.0,10.729692286087962,A
85.34609898465668,13.55,22.0,7.647252651980552,A
119.62887038002884,45.07,27.0,19.878124582498494,A
154.6552772342752,78.04,32.0,27.907675592189435,A
70.48871757220388,107.79,21.0,16.340229210219604,A
113.9618883378221,40.33,28.0,18.22330217150998,A
56.911383017409,73.8,16.0,10.57918500101102,A
117.80896197712796,190.24,25.0,40.46147191420111,A
134.89585850063736,64.21,23.0,17.927244829887854,A
145.69575769732273,291.2,23.0,39.65292866390009,A
119.64611799262504,33.13,20.0,11.924909741546587,A
150.71290926979597,305.01,22.0,48.00753450548004,A
111.47005944445245,224.06,20.0,24.16402320183261,A
82.37845507948543,484.4,21.0,36.919990235397805,A
130.98325495091822,746.79,40.0,31.62802508474663,A
130.67247504283054,31.63,26.0,18.78130106048404,A
169.48992407590634,110.19,31.0,35.426517433966886,A
105.88926993194264,103.0,20.0,10.495984372620867,A
62.68082245574088,42.47,19.0,9.328866598282492,A
115.67180431655716,48.1,19.0,11.280577342378905,A
128.3891331606828,32.01,23.0,12.143791431900349,A
56.03651964679158,48.66,16.0,10.00256295952757,A
136.41710693890278,24.5,27.0,10.789049171150369,A
54.421971595366585,26.01,19.0,8.13211473478454,A
99.4769549902286,95.69,27.0,20.10020996858328,A
114.65465508202917,29.31,22.0,10.94249811314844,A
146.95819602660237,81.46,34.0,26.220001647638497,A
110.59230334093594,110.34,26.0,21.885583016393262,A
174.61760223642898,65.96,32.0,16.84461367015063,A
168.85407312401273,34.41,26.0,14.147512340581011,A
133.53766192942854,504.36,27.0,74.42982794637521,A
110.94690094830858,0.0,20.0,0.0,A
198.72443306296657,74.17,32.0,18.073832483145097,A
168.7876641060432,132.1,29.0,28.86352335780869,A
199.200936984541,120.85,26.0,26.0053523583478,A
85.40242343564523,0.0,26.0,0.0,A
157.3058872972387,148.6,36.0,35.97258644966692,A
119.8686249970856,121.14,23.0,22.660973878036422,A
80.25950921704055,120.91,18.0,19.10436214290748,A
156.7273707199476,392.71,26.0,34.36163411262724,A
61.35675408227552,57.09,21.0,10.15895863006929,A
150.50816383121898,91.1,23.0,21.21081015688945,A
164.7016502568434,0.0,22.0,0.0,A
179.68578241731836,80.78,27.0,17.876477639907016,A
118.64451505731827,186.84,21.0,19.991744473759105,A
125.08372112613696,90.09,19.0,17.532060477465826,A
125.75368070294668,72.07,24.0,14.46942162745935,A
104.00227035768728,126.62,20.0,25.350094125841885,A
59.50408456922904,45.5,21.0,8.579544675187218,A
164.66963362452236,171.04,18.0,25.440114571996546,A
72.8285658792945,41.85,23.0,10.40516102830732,A
86.25539789960803,127.1,21.0,19.2097373506402,A
108.2700665943098,130.25,23.0,24.98732102409894,A
46.82916939208712,9.97,19.0,5.252016598753652,A
185.24664567278447,59.7,27.0,19.60166035347433,A
75.44682725315964,0.0,22.0,0.0,A
106.58292352480848,19.37,23.0,10.316052493297413,A
77.10712315777616,123.89,21.0,21.909650414984966,A
85.6529506337422,79.6,22.0,19.191898404761417,A
144.12896834560817,66.21,26.0,15.972958593327869,A
112.7370640791785,305.8,21.0,36.189268405097344,A
84.4047814787248,47.69,19.0,10.08674861741901,A
146.57961113858133,70.89,26.0,15.899768675096045,A
124.1317082345306,261.58,21.0,44.80997234078342,A
180.75220828529396,197.41,22.0,28.06603164572123,A
60.91813472376953,225.53,15.0,27.980657444280872,A
114.43336710699934,796.67,20.0,68.34482838627385,A
198.5109800666032,203.36,39.0,35.807396001290904,A
90.56569932504314,0.0,21.0,0.0,A
86.37707767235267,102.13,16.0,16.245264272299664,A
108.91134834235012,10.18,30.0,9.24869790201978,A
170.06320735372282,253.57,28.0,50.789330330854526,A
73.12333700843205,133.87,24.0,16.064329343476977,A
77.29545079018528,13.71,13.0,8.077974760080384,A
63.15909414380398,2441.14,17.0,217.90804626274831,A
58.64822461489691,31.06,16.0,10.230291069273564,A
141.28824426006466,130.21,27.0,28.3576915398817,A
98.72809235696415,39.74,20.0,10.776399357951982,A
161.34451189159543,93.35,30.0,23.92458270273742,A
185.58072431476435,25.64,26.0,15.580067987036893,A
56.502705380930784,18.98,21.0,6.041027527673839,A
97.38627901891704,252.95,30.0,27.447419497341365,A
65.10032854898951,105.16,21.0,16.479861350544667,A
89.6955963470426,27.02,22.0,10.182937058709877,A
57.0238656169756,29.45,19.0,7.571994864835184,A
108.2695015040865,80.7,25.0,24.288660640142187,A
100.3202392442369,31.44,20.0,11.88730319132355,A
134.72148123001466,44.77,35.0,13.755376660129894,A
111.08503368929648,31.66,27.0,9.43241018424023,A
187.66495262024048,87.76,28.0,21.12551191194714,A
72.71362268674474,216.25,15.0,33.916062353718324,A
122.38819337410384,498.22,36.0,66.397223903439,A
